path,size_bytes,size_mb,deep_terms,result_terms,snippets,priority_score
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_matrix_guard_audit.csv,867,0.0008,temporal,"arousal,fold","L3: feature_set_scope,""bandpower_only_control_v1,bandpower_temporal_stats_v1,current_summary_diff_control,robust_scaled_current_summary_diff_control"",""bandpower_only_control_v1,bandpower_temporal_stats_v1,current_summary_... || L6: task_scope,arousal,arousal,True || L7: fold_scope,""1,2,3,4,5,6"",""1,2,3,4,5,6"",True",4
docs/roca/idare_representation_learning_feasibility_gate_current_success_gates.csv,837,0.0008,,"rmse,pearson,subject,test","L2: G1_locked_personalization_incremental_value,""Any new EEG/EMG model must beat or complement B2_LOCKED kernel_residual_shrink4 k=16, not merely stimulus-only."",pooled RMSE lift >= 0.02 plus paired subject CI/sign tests ... || L3: G2_high_disagreement_residual_signal,""If claiming targeted residual learning, evaluate high-disagreement residuals separately."",""positive residual RMSE lift, residual Pearson > 0.1, permutation p < 0.05, paired subjec... || L4: G3_calibration_reduction,""If claiming practical calibration savings, lower-k model must match locked k=16."",candidate RMSE within +0.02 of B2 plus subject-level stability || L5: G4_no_degradation,Gating or targeted corrections must not improve one subset by harming pooled performance.,pooled and paired subject metrics remain non-inferior to B2",4
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_reproducibility_plan.csv,836,0.0008,representation,"fold,test","L2: R1,commit executable script before or during patch run,scripts/idare/analysis/run_idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_tests.py,required_for_next_objective || L3: R2,all generated reports and CSVs committed,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_*,required || L5: R4,fold-local feature/scaler fit audit,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_leakage_audit.csv,required_for_future_run || L6: R5,versioned run matrix,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_run_matrix.csv,created_by_this_spec",4
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_decision_matrix.csv,822,0.0008,representation,"subject,fold","L3: SMOKE_002,feature_matrices_finite_and_shaped,pass,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_feature_shape_audit.csv || L4: SMOKE_003,pairwise_target_construction,pass,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_pair_target_audit.csv || L5: SMOKE_004,fold_locality_subject_disjointness,pass,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_fold_locality_audit.csv || L6: SMOKE_005,frozen_matrix_scope_guard,pass,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_matrix_guard_audit.csv",4
docs/roca/idare_physiology_informed_personalization_challenge_smoke_current_verdict.csv,807,0.0008,,"rmse,valence,arousal,baseline","L1: target,decision,best_block,best_model,best_k_calibration,best_rmse,locked_reference_rmse,best_lift_vs_locked_rmse,best_lift_vs_locked_residual_rmse,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,reason || L2: valence,NO_GO_PHYSIOLOGY_VS_LOCKED_PERSONALIZATION,eeg_entropy_complexity,physio_residual_ridge1000,16,1.6431684922525696,1.6193755990911325,-0.023792893161437068,-0.023792893161437068,2,0.029916360039236672,physiolog... || L3: arousal,NO_GO_PHYSIOLOGY_VS_LOCKED_PERSONALIZATION,emg_lagged_interaction_experimental,physio_context_ridge1000,16,2.1167250385994953,2.108356746863546,-0.008368291735949551,-0.008368291735949551,0,0.01361396736470155...",4
docs/roca/eeg_oracle_arch_a8_vs_a0_subject_delta_summary_current.csv,805,0.0008,,"rmse,valence,arousal,subject","L1: target,source,subjects,a8_better_subjects,a8_worse_subjects,a8_equal_subjects,median_delta_rmse_a8_minus_a0,mean_delta_rmse_a8_minus_a0,sum_delta_rmse_a8_minus_a0,worst_a8_regression_subject,worst_a8_regression_delta,... || L2: arousal,bc_full,63,33,30,0,-0.0028256066564116278,-0.019837907909912474,-1.2497881983244858,58,0.14114994010169002,2,-0.23270434168344512 || L3: arousal,raw_a0_a8,63,34,29,0,-0.011730907752177444,-0.015528755179191682,-0.978311576289076,6,0.3673787507322306,2,-0.6130700512630178 || L4: valence,bc_full,63,33,30,0,-0.003071850942345078,-0.004204560871534364,-0.26488733490666494,49,0.1847823546386025,47,-0.15863499683498805 || L5: valence,raw_a0_a8,63,26,37,0,0.0046501037733415185,0.006159098295959329,0.3880231926454377,61,0.09550171249908668,9,-0.10830061757783849",4
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_input_map.csv,770,0.0007,representation,"acc,baseline","L2: IN_SMOKE_001,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_spec.md,accepted patch spec,yes || L3: IN_SMOKE_002,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_spec.json,structured patch spec,yes || L4: IN_SMOKE_003,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_run_matrix.csv,frozen 96-row future matrix to audit,yes || L5: IN_SMOKE_004,docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_feature_set_definition.csv,feature set definitions,yes || L6: IN_SMOKE_005,.cache/idare_eeg_cache_index_baseline_corrected.csv,EEG cache index,yes || L7: IN_SMOKE_006,.cache/idare_eeg_windows_32x640_float32_baseline_corrected.npy,EEG baseline-corrected windows,yes",4
docs/idare_label_semantics_redesigned_task_patched_smoke_decision_matrix.csv,734,0.0007,,"subject,fold,test,baseline","L1: smoke_test,passed,evidence,action_if_failed || L3: fold_leakage_guard,True,max_subject_overlap=0; max_row_overlap=0,fix split protocol before any training || L5: baseline_no_training_control,True,48 no-training control rows; mean_null_spearman=0.0021,fix controls before training",4
docs/idare_label_semantics_redesigned_task_smoke_decision_matrix.csv,734,0.0007,,"subject,fold,test,baseline","L1: smoke_test,passed,evidence,action_if_failed || L3: fold_leakage_guard,True,max_subject_overlap=0; max_row_overlap=0,fix split protocol before any training || L5: baseline_no_training_control,True,48 no-training control rows; mean_null_spearman=0.0021,fix controls before training",4
docs/roca/idare_high_disagreement_personalization_bridge_current_locked_baseline_validation.csv,667,0.0006,,"rmse,valence,arousal,test","L1: target,reimplemented_locked_model,k_calibration,n_repeats,reimplemented_locked_full_rmse,reported_B2_locked_rmse,abs_difference_vs_reported_B2,note || L2: arousal,kernel_residual_shrink4_bridge_reimplementation,16,100,1.663749813546163,1.6576672767528169,0.006082536793346138,This bridge script reimplements locked-style kernel residual predictions to obtain per-trial pre... || L3: valence,kernel_residual_shrink4_bridge_reimplementation,16,100,1.1717709777661438,1.1591886890005123,0.0125822887656315,This bridge script reimplements locked-style kernel residual predictions to obtain per-trial pred...",4
docs/roca/idare_residual_physiology_confirmatory_stats_current_verdict.csv,649,0.0006,,"rmse,valence,arousal,subject","L1: target,confirmatory_verdict,best_candidate_model,best_candidate_pooled_lift_vs_stimulus_rmse,criterion || L2: arousal,NO_GO_CONFIRMED_CURRENT_FEATURE_SET,physio_eeg_entropy_complexity_ridge,-0.002162873744826,""requires positive paired subject-level RMSE and dev-RMSE improvement, bootstrap CI lower bound > 0, sign-flip p < 0.0... || L3: valence,NO_GO_CONFIRMED_CURRENT_FEATURE_SET,physio_emg_lagged_interaction_experimental_ridge,-0.0013784622270007,""requires positive paired subject-level RMSE and dev-RMSE improvement, bootstrap CI lower bound > 0, sig...",4
docs/idare_label_semantics_alternative_pairwise_target_sampling_rethink_reproducibility_audit.csv,583,0.0006,,"acc,ccc,subject,test","L2: REPRO_001,deterministic_rule_digest_repeat,20260509,eaa02a7accce93c7b496a83823bfdddb3b153a88322aa0231e5e79a7447e2baa,eaa02a7accce93c7b496a83823bfdddb3b153a88322aa0231e5e79a7447e2baa,True,,,, || L3: REPRO_002,selected_rule_id,,,,True,margin_thresholded_within_subject_pairwise_preference_v1,margin_thresholded_within_subject_pairwise_preference_v1,, || L4: REPRO_003,script_committed_path,,,,True,,,scripts/idare/analysis/run_idare_label_semantics_alternative_pairwise_target_sampling_rethink_smoke_tests.py,True",4
docs/roca/idare_high_disagreement_direct_deviation_challenge_current_thresholds.csv,558,0.0005,,"rmse,valence,arousal,subject","L1: target,quantile,abs_residual_threshold,n_samples,n_subjects,stimulus_residual_rmse_on_subset,mean_abs_residual_on_subset || L2: arousal,0.5,1.4274193548387095,1008,63,2.6227193918225558,2.452124935995904 || L3: arousal,0.75,2.2096774193548385,508,63,3.24013921212341,3.120237490474981 || L4: arousal,0.9,3.0,209,55,4.025323408724721,3.948371662293564 || L5: valence,0.5,0.8225806451612903,1015,63,1.7012740630370151,1.5807881773399015 || L6: valence,0.75,1.435483870967742,505,63,2.1186046331336152,2.036601724688598 || L7: valence,0.9,1.9112903225806455,202,58,2.6559468436647977,2.6006068348770364",4
docs/idare_label_semantics_alternative_pairwise_minimal_first_pass_pair_audit.csv,507,0.0005,,"valence,arousal,subject,fold","L1: modality,task,margin,possible_unoriented_pairs,excluded_unoriented_pairs,kept_unoriented_pairs,kept_oriented_pairs,n_subjects,positive_rate,min_oriented_pairs_per_fold,max_oriented_pairs_per_fold,fold_count,feature_di... || L2: EEG,valence,1.0,31248,4494,26754,53508,63,0.5,8368,9446,6,66,True || L3: EEG,arousal,1.0,31248,5152,26096,52192,63,0.5,8176,9356,6,66,True || L4: EMG,valence,1.0,31248,4494,26754,53508,63,0.5,8368,9446,6,22,True || L5: EMG,arousal,1.0,31248,5152,26096,52192,63,0.5,8176,9356,6,22,True",4
docs/idare_subject_variability_supcon_dg_pair_sampler_audit.csv,499,0.0005,,"valence,arousal,subject,test","L1: test,modality,task,feature_kind,n_batches,batch_size,avg_positive_pair_coverage,min_positive_pair_coverage,min_subjects_per_batch,bad_batches,passed || L2: pair_sampler_integrity_smoke,EEG,valence,eeg_channel_mean_std_logvar,20,64,1.0,1.0,35,0,True || L3: pair_sampler_integrity_smoke,EEG,arousal,eeg_channel_mean_std_logvar,20,64,1.0,1.0,33,0,True || L4: pair_sampler_integrity_smoke,EMG,valence,emg_signed_log1p,20,64,1.0,1.0,35,0,True || L5: pair_sampler_integrity_smoke,EMG,arousal,emg_signed_log1p,20,64,1.0,1.0,33,0,True",4
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_protocol_matrix.csv,477,0.0005,loso,"fold,test","L2: P1,smoke-test feature extraction only,no,yes,""Check dimensions, finite values, fold-local transforms, pair counts."" || L3: P2,run frozen patch first-pass matrix,no,yes after smoke passes,Use the 96-row matrix only if smoke tests pass and are reviewed. || L4: P3,narrow confirmation,no,yes only if thresholds pass,No final LOSO claim.",4
docs/idare_label_semantics_redesigned_task_metric_sanity.csv,447,0.0004,,"accuracy,acc,rmse,mae","L1: case,spearman_rho,mae_rank_percentile,rmse_rank_percentile,q33_balanced_accuracy_audit,passed",4
docs/roca/prior_baselines_no_global_current_predictions.csv,1830484,1.7457,,"valence,arousal,subject","L1: dataset,subject_id,stimulus_id,target,protocol,model,y_true_score,y_pred_score || L2: DEAP,1,1,valence,leave_one_subject_out,stimulus_only,7.71,6.738709677419355 || L3: DEAP,1,2,valence,leave_one_subject_out,stimulus_only,8.1,6.353225806451613 || L4: DEAP,1,3,valence,leave_one_subject_out,stimulus_only,8.58,7.498709677419354 || L5: DEAP,1,4,valence,leave_one_subject_out,stimulus_only,4.94,6.8425806451612905 || L6: DEAP,1,5,valence,leave_one_subject_out,stimulus_only,6.96,6.139677419354838 || L7: DEAP,1,6,valence,leave_one_subject_out,stimulus_only,8.27,6.613548387096774 || L8: DEAP,1,7,valence,leave_one_subject_out,stimulus_only,7.44,6.01258064516129",3
docs/deap_emg_feature_training_smoke_predictions.csv,1004415,0.9579,,"valence,subject,fold","L1: run_id,task,policy,recipe,fold_id,seed,cache_row,subject_id,trial_id,window_id,y_true,y_pred,prob1 || L2: 1,valence,midpoint_as_high,ce_class_weighted,1,11,960,3,1,1,1,1,0.5668479204177856 || L3: 1,valence,midpoint_as_high,ce_class_weighted,1,11,961,3,1,2,1,1,0.585635244846344 || L4: 1,valence,midpoint_as_high,ce_class_weighted,1,11,962,3,1,3,1,1,0.567326545715332 || L5: 1,valence,midpoint_as_high,ce_class_weighted,1,11,963,3,1,4,1,1,0.6326146125793457 || L6: 1,valence,midpoint_as_high,ce_class_weighted,1,11,964,3,1,5,1,1,0.6072385907173157 || L7: 1,valence,midpoint_as_high,ce_class_weighted,1,11,965,3,1,6,1,1,0.5731319785118103 || L8: 1,valence,midpoint_as_high,ce_class_weighted,1,11,966,3,1,7,1,1,0.5846884250640869",3
docs/deap_emg_feature_arousal_training_smoke_predictions.csv,1003491,0.957,,"arousal,subject,fold","L1: run_id,task,policy,recipe,fold_id,seed,cache_row,subject_id,trial_id,window_id,y_true,y_pred,prob1 || L2: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,960,3,1,1,0,1,0.6054524779319763 || L3: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,961,3,1,2,0,0,0.47091031074523926 || L4: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,962,3,1,3,0,1,0.6367374062538147 || L5: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,963,3,1,4,0,1,0.5726414918899536 || L6: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,964,3,1,5,0,0,0.4413115978240967 || L7: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,965,3,1,6,0,1,0.5702056884765625 || L8: 1,arousal,midpoint_as_high,ce_class_weighted,1,11,966,3,1,7,0,1,0.5662144422531128",3
docs/roca/eeg_gaussian_broader_smoke_predictions_current.csv,891997,0.8507,,"arousal,subject,test","L1: test_subject,stimulus_id,target,augmentation_config,model,y_true_score,train_stimulus_mean,true_deviation_from_train_stimulus_mean,y_pred_deviation_raw,y_pred_score_raw,y_pred_score_clipped,y_pred_deviation_clipped,is... || L2: 1,Dummy_1,arousal,none,stimulus_only,4.0,6.612903225806452,-2.612903225806452,0.0,6.612903225806452,6.612903225806452,0.0,True,False || L3: 1,3053,arousal,none,stimulus_only,6.0,7.048387096774194,-1.048387096774194,0.0,7.048387096774194,7.048387096774194,0.0,False,False || L4: 1,Tumor_1,arousal,none,stimulus_only,5.0,6.951612903225806,-1.951612903225806,0.0,6.951612903225806,6.951612903225806,0.0,False,False || L5: 1,Dog_18,arousal,none,stimulus_only,1.0,3.629032258064516,-2.629032258064516,0.0,3.629032258064516,3.629032258064516,0.0,False,True || L6: 1,Miserable_pose_3,arousal,none,stimulus_only,5.0,6.338709677419355,-1.338709677419355,0.0,6.338709677419355,6.338709677419355,0.0,True,False || L7: 1,Pinecone_1,arousal,none,stimulus_only,3.0,2.3548387096774195,0.6451612903225805,0.0,2.3548387096774195,2.3548387096774195,0.0,False,False || L8: 1,Garbage_dump_6,arousal,none,stimulus_only,7.0,4.17741935483871,2.82258064516129,0.0,4.17741935483871,4.17741935483871,0.0,False,True",3
